,mean_usage,std_dev,max_usage,total_usage,mean_Night,mean_Morning,mean_Afternoon,mean_Evening,cluster
MAC004560,0.2715068706338652,0.24752893523194117,2.267,1225.0390002999998,0.0978723404255319,0.30646276569148934,0.32226418475177304,0.3594281916666667,2
MAC004562,0.5611378504195444,0.4788461246063977,4.3990002,9830.5740015,0.30059726020547944,0.43932671246575344,0.5550479562913908,0.9495780823287672,1
MAC004563,0.2863152576973571,0.4978553341515703,4.6630001,5015.956999599999,0.7594117376341631,0.18661461198630136,0.09440502280821918,0.10493767125570777,1
MAC004564,0.07337701923054969,0.06737991885177802,1.285,1285.4919999,0.04306187214611872,0.07669863013698631,0.08618721458904109,0.0875635989952044,0
MAC004565,0.34548010744905533,0.30865585435851106,2.2550001,6052.4660024,0.12150456621004567,0.30658858461187216,0.34171940652968036,0.6121687602649006,2
MAC004566,0.328162680552543,0.2883306444048709,2.638,5749.0820006,0.21736735159817352,0.3452132420319635,0.34944896092715233,0.40062602753424664,2
MAC004567,0.21283281964041098,0.23154686657446974,3.0929999,3728.8310001000004,0.08996735159817353,0.2096730593150685,0.21806666668949773,0.3336242009589041,2
MAC004569,0.10254247060737529,0.11224870650603115,1.158,1796.3390001000002,0.04817374429223745,0.10662374429223744,0.14208059363013698,0.11329671082686159,0
MAC004570,0.20792213278529426,0.17935560729844785,2.6489999,3642.1719999999996,0.13617054792237443,0.20445900888330668,0.25615871214889246,0.2349166475679379,2
MAC004571,0.2586501656160786,0.41827795624545616,5.3870001,4529.999000600001,0.10540639264840183,0.2829979443581544,0.3016441296710827,0.34462220207857475,2
MAC004572,0.14470551970432102,0.16587041851634163,1.926,2535.0959997,0.06538447488584476,0.13124343457410367,0.16710091315068493,0.21509018267123287,0
MAC004573,0.27820146140320834,0.3821446212742382,3.3410001,4873.2549994,0.2867401826027397,0.23035479420091323,0.22954908691780823,0.366222069979438,2
MAC004574,0.31614703209474887,0.30408532733705074,2.1389999,5538.8960023,0.22896164392694063,0.27614703200913243,0.3196748857762557,0.4398045666666667,2
MAC004575,0.3530213506593595,0.45828223957366143,3.3050001,6183.874999500001,0.5235559361872146,0.2846819632876712,0.204181506826484,0.39969796662097323,1
MAC004576,0.3555646836321078,0.26693461715769023,2.493,6228.0709985,0.1702817994747659,0.3662612467458324,0.37594610625713637,0.5097695820506966,2
MAC004577,0.11308798676487383,0.15699694409729115,3.0190001,1980.6230002000002,0.07112009132420091,0.11620612438299817,0.14096048417085427,0.12408082196347034,0
MAC004578,0.11628400954653938,0.1496490055325683,1.901,1266.798,0.052262114537444934,0.11348531571218796,0.12581968409842087,0.17359346316562613,0
MAC004579,0.28293680430439,0.3992049484026796,1.87,4956.204001,0.28386643899543373,0.27897122575930583,0.2841319935830098,0.2847773465859785,2
MAC004580,0.09544791661706349,0.15141310274428063,1.448,192.4229999,0.03331150793650793,0.10925396825396826,0.13630753948412697,0.1029186507936508,0
MAC004581,0.24590853555809308,0.2125117403989426,2.8299999,4307.0880003,0.15367260273972602,0.22332792868234758,0.22847053455915944,0.3782103701005025,2
MAC004582,0.43810436722809015,0.8364312912554499,5.7490001,7673.397991999999,1.187855249406393,0.20977739710045662,0.12563017138285715,0.22879794531963468,1
MAC004583,0.0649811073173516,0.09822509133911933,1.3839999,1138.4690002,0.022128082191780824,0.0752890411415525,0.0772737443150685,0.08523356162100457,0
MAC004584,0.06841965865631601,0.06352240771636893,0.714,1198.6440000000002,0.04698629824160767,0.07102077625570777,0.05669863013698631,0.09896803652968036,0
MAC004585,0.33167933791095894,0.4062747202794753,2.6760001,5811.022000200001,0.08045730593607306,0.18525182646118724,0.29951118698630136,0.761497032260274,2
MAC004586,0.4257131522548236,0.41403480005243803,4.2080002,7457.6430012,0.20006004566210045,0.35689538583828234,0.5450550229908676,0.600810730890411,1
MAC004587,0.5732560080312804,0.41397135692893844,3.7869999,10042.8720047,0.25443799952043844,0.6093698632420091,0.6725089048630137,0.756634475,1
MAC004588,0.12558548451147616,0.08765998535666009,1.276,2194.1039999,0.08941552197802198,0.11486057692307693,0.13668010073276848,0.16138827838827838,0
MAC004589,0.16648590185502282,0.18436326453681737,1.697,2916.8330005,0.09446164383561644,0.12989817351598174,0.20281735162100456,0.23876643844748857,0
MAC004591,0.06258413242009132,0.07683297401387593,0.865,1096.474,0.024469634703196345,0.03416392694063928,0.06560707762557079,0.1260958904109589,0
MAC004594,0.11867136658865167,0.09397573195248239,1.388,2078.8849999,0.08049086757990867,0.11002968036529681,0.12160644127455458,0.16255981735159816,0
MAC004595,0.0971235942741337,0.14796739800675085,2.1630001,1701.3140008999999,0.07464178086757992,0.09786549442795157,0.09070443131566927,0.1252799087442922,0
MAC004596,0.1309829898909755,0.1384009504584223,1.9680001,2294.6909999,0.0943433789954338,0.07751232876712329,0.16416666662100457,0.18792258508791962,0
MAC004597,0.18493349697454048,0.18278481540883232,2.2780001,3239.665,0.20188995433789955,0.12493491664763645,0.1830052523178808,0.2298897260502283,2
MAC004598,0.06813977389516956,0.08784165487681254,0.723,1193.3999999999999,0.021673213062343002,0.03962225776965265,0.06768691482073533,0.14353995433789954,0
MAC004599,0.06882943258362827,0.10142442782599835,1.151,1205.754,0.023938127853881278,0.03998972602739727,0.06625513933302879,0.1451335616438356,0
MAC004600,0.15585784482344875,0.11794512463468941,1.296,2727.8240001,0.11959936043855642,0.10743398809958886,0.15503546101578586,0.24141988573714288,0
MAC004601,0.16011666951059333,0.1568932028862399,1.724,2803.8029997999997,0.08967168949771691,0.12569200913242007,0.21151544269045985,0.21369315063926939,0
MAC004602,0.10342310766069186,0.05132334832780359,0.867,1811.766,0.07620525114155251,0.10140593607305937,0.11953197807217907,0.11655662100456622,0
MAC004603,0.11879199728865805,0.11817863657247671,2.5409999,2081.1170005000004,0.043987442922374435,0.1448342466894977,0.12255971683032656,0.16378744292237446,0
MAC004607,0.14135106747345588,0.13933997337078588,1.8329999,2476.188,0.15538424657534247,0.06605182648401826,0.10194495203289175,0.24200525114155255,0
MAC004608,0.090675399543379,0.10964559271532727,1.627,1588.633,0.048883333333333334,0.0990607305936073,0.09419931506849315,0.12055821917808221,0
MAC004612,0.03381250000000001,0.04618378027321736,0.539,14.607000000000003,0.019768518518518522,0.03253703703703704,0.03391666666666667,0.049027777777777774,0
MAC004613,0.18358584473173517,0.17103527763191417,1.86,3216.4239997,0.08530410958904108,0.2680504565753425,0.22973082194063926,0.1512579908219178,2
MAC004614,0.2425350231432323,0.4013924444939347,2.941,4248.4860004,0.16252808221461185,0.13211917805936074,0.2162427494633478,0.45934307914572864,2
MAC004615,0.06331647448338851,0.09141866334658343,1.334,1109.1779999999999,0.03047602739726027,0.054607305936073054,0.07776838739150298,0.09042077625570777,0
MAC004616,0.23767298571347,0.2541623011268684,2.415,4162.3669988,0.12193056187756968,0.19596917104361727,0.22717272101896274,0.4055882619319479,2
MAC004617,0.13079849297294213,0.13958884412692538,1.783,2291.3279999,0.08071996345363179,0.11058150684931506,0.1268292237671233,0.20504041091324202,0
MAC004618,0.21077508849754537,0.26127920323878534,2.223,3692.3580002999997,0.060050684931506844,0.18094610632564512,0.2753076045215802,0.32680388139269406,2
MAC004619,0.15255195653813194,0.19850029344222644,2.0009999,2670.4219992,0.06917668571428572,0.09854281799497602,0.09844041093607306,0.3443344770761839,0
MAC004624,0.03048890398550725,0.05120071908885441,0.873,269.278,0.021302989130434782,0.036374094202898555,0.03605253623188406,0.028225996376811596,0
MAC004625,0.06145767452480165,0.06645691149099434,1.534,1076.6770000000001,0.05033264840182649,0.06676021922813427,0.06166255707762557,0.06707648401826484,0
MAC004626,0.20810258607067422,0.2219870673635347,2.026,3645.3330002000002,0.09541598173515982,0.2311852020781,0.22833797677551954,0.27749691710436175,2
MAC004627,0.23034046797945207,0.33973918757652777,3.5179999,4035.564999,0.3043518263926941,0.15286757988584473,0.22193675796803655,0.24220570767123287,2
MAC004628,0.22635607051772363,0.23761549392922854,1.796,3965.5319994,0.13671438342465753,0.18596780815068492,0.24290045664383558,0.3398675497145467,2
MAC004629,0.16932435061946904,0.2374932386565859,1.853,2965.7160011,0.04513493150684932,0.28969109618721456,0.09360708569142857,0.2487778538584475,2
MAC004630,0.14817336453933097,0.1881963713716571,2.286,2595.701,0.06255880337976708,0.16161794932633022,0.17277648401826484,0.1957237442694064,0
MAC004631,0.30230551415797313,0.49279947488250697,4.5640001,202.84699999999998,0.15205952380952384,0.3025508994011976,0.4966547607142856,0.2579583333333333,2
MAC004632,0.0994476598173516,0.06298942963812071,0.586,1742.3229999999999,0.0625417808219178,0.13554155251141553,0.11174086757990867,0.08796643835616438,0
MAC004634,0.13407454759974882,0.2873326787831924,2.9779999,2348.8519994,0.05596986299086758,0.10002557070776255,0.13381913688056635,0.2464835615068493,2
MAC004635,0.3195596460616439,0.243480554527181,2.1900001,5598.684999000001,0.1567372146347032,0.33130958904109586,0.36559406385844745,0.42459771671232877,2
MAC004636,0.8786874142016904,0.5321269202083193,3.7360001,15387.573997500001,0.7047225393012103,0.8488983322366918,0.9172599954306602,1.043872801484357,3
MAC004637,0.4370187224727439,0.3944858712006239,3.7390001,7656.130999000001,0.28305479452054794,0.583804749920073,0.41562054773972607,0.46562831050228304,1
MAC004638,0.1248732161148533,0.12327009216864794,1.618,2187.5289999,0.06448378254910918,0.10915502283105023,0.12352442920091324,0.20230205479452057,0
MAC004642,0.10870888749928648,0.11696260574206246,1.626,1904.4710000999999,0.11367123287671232,0.09980200956839459,0.06723630136986301,0.15412397264840183,0
MAC004643,0.24500142726234658,0.3053781394782449,2.7639999,4291.1999985,0.10695776262557079,0.1897385247316739,0.2964052076518959,0.3869798993375971,2
MAC004644,0.1296792215168861,0.1646187181129027,1.683,2265.4959999000002,0.06379052197802199,0.2010272435668498,0.10575068681318682,0.14815689418231792,0
MAC004645,0.11424140885375042,0.12335279170655206,2.0090001,2001.2810003,0.07748195523069894,0.09720091326484018,0.10032214614155252,0.1819438356392694,0
MAC004646,0.5582958901541095,0.6275708623224748,3.849,9781.3439955,0.22899726022831052,0.5113974887671233,0.6494120998858448,0.8433767117351597,1
MAC004647,0.20283519807055603,0.18103834974739375,3.2809999,3553.2669998000006,0.12086295109639103,0.2275710044063927,0.21754269413242008,0.24532671239726025,2
MAC004648,0.1066227739783105,0.09866330092471741,1.071,1868.0310001,0.06727146118721461,0.09416369863013699,0.10911347031963471,0.1559424657762557,0
MAC004649,0.35460749542687053,0.3526031749215435,2.3210001,2620.9039987,0.1920048726583649,0.40521861444805196,0.372741341991342,0.44837716417748924,2
MAC004650,0.0755005423303077,0.05502627890792449,1.202,1322.543,0.056218136135221565,0.060093378995433794,0.0811858871888559,0.1044972602739726,0
MAC004651,0.2687330479794521,0.23954403373238925,2.444,4708.2030006,0.12740502287671235,0.20718287666666668,0.29402945212328774,0.44631484025114154,2
MAC004652,0.08595410695245162,0.1089783465975546,3.5339999,1505.8299997,0.049,0.08914908673515981,0.0939513698173516,0.11172185430463577,0
MAC004653,0.16884045893601235,0.19297895956320707,1.615,2957.9160001000005,0.05829634703196347,0.21141301367579907,0.2026936073515982,0.2029666590545787,0
MAC004654,0.3341968720018266,0.2006914504677858,2.552,5854.7950006,0.2752612468600137,0.2739543379452055,0.3552490867351598,0.43230936084474886,2
MAC004656,0.03371259640102828,0.07683705852116951,1.539,590.139,0.022911415525114154,0.03136093321134493,0.03116624742739538,0.04940342465753426,0
MAC004658,0.241907409942045,0.27847601786303894,2.3429999,3506.2059997,0.12938024285320088,0.24573675477373066,0.2900400332136941,0.30249917218543043,2
MAC004659,0.09925653961136024,0.07829845583852815,1.043,1062.442,0.08042301943198804,0.09324775784753364,0.08671076233183857,0.13664461883408072,0
MAC004660,0.2517054223401826,0.32001625622802937,3.1830001,4409.8789994,0.1451856163926941,0.43752831034246575,0.275168493219178,0.1489392694063927,2
MAC004662,0.15583475083623494,0.22415809660101954,2.3469999,2730.0689998999997,0.08828287673515982,0.10058529344599222,0.17040410956621005,0.26405410956621,0
MAC004663,0.0334189644345493,0.05637653373529551,1.421,585.4000000000001,0.032110502283105025,0.03390934005480703,0.03192349851564284,0.03573281568851336,0
MAC004664,0.19766080297561253,0.12810679702424235,1.6849999,3460.8429993,0.141510502283105,0.18540315570546537,0.2036413067169294,0.260087006142955,0
MAC004665,0.2998245904332439,0.2888449760479379,2.345,5252.6269998,0.15564954337899545,0.36307945187214613,0.2937855674583238,0.3867824202511415,2
MAC004666,0.3754890103784894,0.5699946587800429,4.4169998,6577.440994799999,0.1066410958675799,0.5275276246803653,0.3136419921864291,0.5541029678082192,1
MAC004667,0.04013471857517982,0.0667178033872107,1.1,703.08,0.025676027397260277,0.03500342465753425,0.0610689812699863,0.0388,0
MAC004671,0.40600005707108194,0.3243515127464302,3.3399999,7111.0909996,0.26200821910958905,0.40282416065311716,0.4044029679680365,0.5549001372714809,1
MAC004672,4.122180987724808e-05,0.00182612081922009,0.113,0.7220000000000001,0.0,3.356930806120119e-05,0.0001312785388127854,0.0,0
MAC004673,0.07717929108396598,0.1393756782678971,1.923,1352.1040005,0.028907762557077627,0.11591438363013698,0.07787283109589041,0.08602420643982646,0
MAC004674,0.3254763617905675,0.19348705749742934,2.6400001,5700.393000399999,0.2573058474417542,0.26420689646037904,0.36767778036081294,0.41271927832343536,2
MAC004675,0.17967144239968036,0.1999551707689284,1.798,3147.6639994,0.09248630136986302,0.19384063917808217,0.18235662098173516,0.2500182689883535,0
MAC004676,0.25456715562532106,0.27740815458652507,2.483,4459.7619994,0.11651278538812786,0.2497573060045662,0.27439589015981736,0.3776307376569993,2
MAC004677,0.04837331581411282,0.08571800328014502,2.7119999,847.3069998000001,0.04181415525114156,0.0366563071297989,0.04987465751141553,0.06513744289954337,0
MAC004678,0.07919945198652814,0.10219280421176405,1.309,1387.4159998999999,0.040425342465753425,0.060317123287671234,0.07319575148469622,0.14285684929223744,0
MAC004679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MAC004680,0.24371010265410953,0.4211668479635372,3.8280001,4269.800998499999,0.03122534246575343,0.368751141369863,0.41080296805936073,0.1640609587214612,2
MAC004681,0.05793097746060744,0.1526830134004282,2.247,1014.7190012,0.009722831050228312,0.09066499216716147,0.07826506860730593,0.05307516563856523,0
MAC004682,0.15708521689497718,0.1635627241354703,2.2739999,2752.1330000000003,0.11512146118721461,0.12411118719178083,0.15993995429223748,0.2291682649086758,0
MAC004684,0.07068478134490239,0.0837601236458124,1.5039999,1238.2559996,0.049305936073059366,0.06126917808219179,0.0892201918455916,0.08295228303652968,0
MAC004685,0.1865072505252341,0.16623114828816998,1.943,3266.8610002000005,0.12504384562685544,0.16505778892188214,0.19408904111872147,0.2618316967800867,2
MAC004686,0.12374808766982534,0.10021679147677623,2.1849999,2167.8189998000003,0.08882366377341251,0.13047671232876715,0.1205885844063927,0.15508744294520546,0
MAC004688,0.24986219888115083,0.12571298364461214,1.301,4377.086,0.1952957296186344,0.19244429221461187,0.25419931509132415,0.3575215802694679,2
MAC004690,0.08941768467290788,0.10903406957095207,1.149,1566.4190001000002,0.06354497716894977,0.09001461189497717,0.07638099588853359,0.127724200913242,0
MAC004692,0.2502068158808083,0.26067836966776864,2.2279999,4383.1230006,0.2856054794063927,0.2908696347488584,0.16283082191780823,0.26152649625399726,2
MAC004694,0.08564372146118722,0.1122764766032238,1.415,1500.478,0.040066210045662104,0.1022623287671233,0.06131461187214612,0.13893173515981735,0
MAC004695,0.15299446311433304,0.17626358437439757,2.3469999,2680.3099993000005,0.0965244292237443,0.15520050232929894,0.15667808214611872,0.20357534242009134,0
MAC004696,0.27771638122716896,0.29333880712797233,2.812,4865.5909991,0.13070525114155251,0.2629974885388128,0.23511894974885847,0.482043835479452,2
MAC004698,0.3265910154061305,0.26265100350821047,2.5899999,5721.5479989000005,0.14090593607305937,0.28720347104361726,0.36092009116438356,0.5173255707534247,2
MAC004699,0.4308930691938798,0.20914897404144078,1.814,7547.522999999999,0.4184867579908676,0.41340936073059364,0.3755792961608775,0.5160463470319635,1
MAC004700,0.40314666581411285,0.4908010708864052,3.368,7061.5169984,0.21066187226027397,0.4878752851758794,0.3342817350913242,0.5798871630196437,1
MAC004701,0.17145657505852796,0.1897411020436955,2.75,3002.718999,0.07260182648401826,0.1632011887974394,0.1801650683561644,0.26986937652432064,2
MAC004702,0.18300810551401336,0.2021459154043664,2.619,3206.1190005000003,0.12162754051153231,0.1909812785844749,0.15696826481735163,0.2624413243150685,2
MAC004703,0.13597465319404006,0.1275459664298509,1.026,2381.868,0.09106643835616438,0.11512422927609044,0.10736834893811374,0.23034985156428409,0
MAC004704,0.14345663868907563,0.211215947415729,2.1849999,1707.1340004,0.04970890756302521,0.1054872311827957,0.14979428578151263,0.2688910558843309,0
MAC004705,0.27428624429223747,0.2593301428807647,2.8080001,4805.495000000001,0.1355541095890411,0.26382534248858447,0.27636735162100456,0.42139817347031966,2
MAC004706,0.1658163812557078,0.21279209405259047,3.2049999,2905.1029996000007,0.14755662102739725,0.17301118719178082,0.17087077625570776,0.1718269405479452,2
MAC004707,0.2735521493577667,0.17486905162147562,1.813,4791.8130003,0.16033561643835617,0.23520552637588493,0.31588858442922374,0.38282000925079945,2
MAC004708,0.14085011414954338,0.3196369489042818,3.21,2467.6939999,0.016939954337899545,0.05343447484018265,0.301842009109589,0.19118401831050225,2
MAC004712,0.3619446319031546,0.3187271526881069,2.497,5576.1189991,0.13780815160955348,0.37362373419890943,0.46117709657231887,0.47519833847352017,2
MAC004715,0.05700976083680576,0.06310508379307543,1.489,998.7540001000002,0.04807990867579909,0.058082876712328764,0.056828082191780815,0.06505001144096825,0
MAC004717,0.16745758838750213,0.1740045686666829,1.609,2931.6799999,0.07550171271979904,0.18885097140571427,0.2723350103132861,0.13331369860730594,0
MAC004718,0.5720319632762558,0.3255170719364116,3.244,10021.999996600001,0.4687721460958905,0.6063123285844749,0.5383143834474885,0.6747289949771689,1
MAC004721,0.24037665534817348,0.2422796321672465,3.9000001,4211.3990017,0.1153607305936073,0.2707271692009133,0.24885091324200914,0.3265678083561644,2
MAC004723,0.18937833206804044,0.13861036665820256,1.711,3317.7189995000003,0.10120114155251142,0.21427054789954336,0.2180121031742407,0.22403607303652967,0
MAC004724,0.2608307077968037,0.16858171249203452,3.1889999,4569.7540006,0.1557175799086758,0.254372374520548,0.3055684932191781,0.3276643835388128,2
MAC004725,0.29732667429879794,0.234176964837703,3.1630001,5194.2970000000005,0.21250183136446885,0.26895009157509153,0.3450469322115385,0.36283783799816766,2
MAC004726,0.22813882870190658,0.19771398375778967,2.1240001,3996.5360011999996,0.1660842465753425,0.22558470324200913,0.2393861614067139,0.28151495779858415,2
MAC004727,0.41703168367871213,0.4005061820368042,3.253,7305.144003,0.16933988122430332,0.28860653121717283,0.43369703219178085,0.7763408679908675,1
MAC004729,0.2412644707500856,0.16183650176376588,2.4389999,4226.4709986,0.2098819634018265,0.2274522830365297,0.23174680356164382,0.2960018272270443,2
MAC004730,0.07632522831050229,0.09425597586461805,1.186,1337.218,0.07140958904109589,0.0688002283105023,0.07727511415525115,0.08781598173515982,0
MAC004732,0.07496055485215207,0.10536885995163928,1.459,1313.1589999,0.04525188401461521,0.0835344748630137,0.09134048869604933,0.07971232874429224,0
MAC004734,0.28879627831497234,0.19643370728883125,1.931,5059.421999800001,0.19706963465753424,0.21035114155251142,0.3493621831240009,0.39841598175799087,2
MAC004735,0.05058216792054342,0.1537393864891549,3.454,886.1489998000001,0.018088812785388132,0.05411666668949771,0.08034048860470427,0.049789497739726025,0
MAC004736,0.04412045441571046,0.030945385966321733,0.76,772.8580000000002,0.059926010504681444,0.03780821917808219,0.038593742863667506,0.040155286595113034,0
MAC004737,0.11796566695801199,0.13256869543487174,1.851,2064.9890001,0.03743382857142858,0.12307214616438356,0.16438904109589042,0.14694187640732265,0
MAC004738,0.07905753424657534,0.11391409996364703,1.086,1385.088,0.025894977168949774,0.06613470319634704,0.13791301369863013,0.08628744292237443,0
MAC004739,0.05861968373579952,0.05524942835836307,0.886,1026.8410000000001,0.03608472253939256,0.07632488584474886,0.062235670244348035,0.059829413108015525,0
MAC004740,0.1543188926997717,0.17030095373042106,2.615,2703.6670001,0.06554543378995432,0.15083675799086757,0.1715614155022831,0.22933196351598176,0
MAC004741,0.31068729310423565,0.2902730832452811,1.96,5442.6200006,0.1583738296643069,0.14655355099337747,0.4039926940182649,0.5337568495205479,2
MAC004742,0.3198937093332572,0.24515521870071702,1.962,5603.8980001,0.18884566210045658,0.2208714611415525,0.2964840182420091,0.5734894930105072,2
MAC004743,0.05271356812032651,0.06513027266337229,1.2539999,923.4889999000001,0.02291712328767123,0.055253939255537794,0.08082420089041095,0.051859589041095895,0
MAC004745,0.08675707762557078,0.058056958497277045,0.854,1519.984,0.09959223744292238,0.05194155251141553,0.07595502283105023,0.11953949771689497,0
MAC004747,0.05901940862541386,0.11339417621369847,1.3200001,1033.9020003,0.0476255707762557,0.058858447511415536,0.04524046585978535,0.0843557890385933,0
MAC004748,0.1679716895776256,0.20423505366322195,2.109,2942.8640014000002,0.04760251141552512,0.2234127856392694,0.16490684938356165,0.23596461187214615,0
MAC004749,0.22433339040525113,0.14854407330968858,1.777,3930.3209999,0.1535203196347032,0.22391963472602738,0.19827031963470318,0.3216232876255708,2
MAC004750,0.20259959935897437,0.142569686717079,1.342,2528.443,0.15163621794871793,0.2100509615384615,0.20004070512820513,0.2486705128205128,0
MAC004752,0.19554629523918254,0.07204947141946484,0.986,3425.58,0.17557123287671234,0.16667351598173516,0.20854225673823665,0.2314041095890411,0
MAC004754,0.37933643472800965,0.24906624195021854,2.118,6645.595000000001,0.33167671230593604,0.35748093169673445,0.38194383557077627,0.44623926949771686,2
MAC004756,0.3532734917367458,0.4298713017849887,3.109,966.2029998999999,0.2957470760233918,0.25292251520467834,0.2627646191520468,0.6020234260614934,2
MAC004758,0.09752163489553603,0.1374662745336222,1.656,1708.3840001,0.03687534246575343,0.08826079013473397,0.07815867579908677,0.18681000230646266,0
MAC004759,0.11540775203219546,0.09848031689699424,1.205,2021.7130001,0.04726575342465753,0.15213682048880767,0.11329109589041096,0.1489541095890411,0
MAC004760,0.026846118721461188,0.03610378290935893,0.734,470.344,0.018313698630136988,0.033731963470319634,0.021279680365296805,0.03405913242009132,0
MAC004761,0.1500002283887176,0.1768731255389432,2.0179999,2627.104,0.06600571297989032,0.2055335616438356,0.18331651064169902,0.14507490292304182,0
MAC004763,0.3993686493891997,0.36012435495999096,1.823,6996.14,0.17047100456621006,0.3911828766894977,0.47499611872146125,0.5608983554362723,1
MAC004764,0.11696626516924481,0.100476397388081,1.832,2049.1319995,0.0735700913242009,0.14865037675268325,0.13011757988584474,0.11553424652968038,0
MAC004766,0.23114261230716487,0.23713683827963966,2.3759999,4045.4580005999997,0.08524132420091324,0.2361892570742857,0.2764131380865187,0.32688990420283237,2
MAC004769,0.5986858187192433,0.7506704135122042,4.1420002,9367.6370055,0.1546978528118609,0.48103324006647913,0.9216942742586911,0.8372878329498978,1
MAC004771,0.08286756479050121,0.07078909928533046,1.102,1451.6740000000002,0.050967115779858414,0.05315574332039279,0.08186050228310501,0.14547283105022832,0
MAC004772,0.09451041845064793,0.03413594096648758,0.765,1655.539,0.10058401826484017,0.07673972602739726,0.09743842814713273,0.10328150684931507,0
MAC004773,0.2749201872687828,0.1313550344180262,1.374,4815.5020002,0.18657488584474888,0.264789497716895,0.3164643672910005,0.33189698497030606,2
MAC004774,0.15041976366957813,0.12240064105358822,1.632,2634.9030002,0.1257673515981735,0.13461680749029462,0.15723127856164382,0.18407537690726358,0
MAC004775,0.21428433610571984,0.2174717449463006,1.5650001,3753.8329999000002,0.17632541678465402,0.15189289792189994,0.21334566207762556,0.31555045659817355,2
MAC004776,0.07007534246575343,0.06410993101856732,1.081,1227.7200000000003,0.029289726027397264,0.06860342465753425,0.09235821917808221,0.09004999999999999,0
MAC004777,0.15202580349945768,0.15996025216396037,1.536,2663.0359999,0.11375182648401827,0.2163749714089975,0.14530532084950903,0.13267983560173555,0
MAC004778,0.7202126459332877,0.6011185455542237,4.5549998,12609.483005000002,0.5688495655006859,0.5875253425114155,0.8953927355266164,0.8290701397989491,3
MAC004779,0.1040690107483304,0.13382496838736985,1.572,1823.1849993000003,0.052111440968257594,0.10236917805936073,0.08179680365296804,0.1799867578538813,0
MAC004780,0.21304686606347756,0.22028841705823907,2.5899999,3732.1549996999997,0.10326780821917808,0.20107992696962776,0.2855851598401827,0.2622630736241151,2
MAC004781,0.04488789903489236,0.04739939972535072,2.4660001,786.0320000000002,0.03510290418477018,0.04722876714611872,0.0459789906142955,0.05122699246403288,0
MAC004782,0.09431506852739727,0.15230193896113545,2.382,1652.4000006,0.034976712328767125,0.08446598171232876,0.11534086764840183,0.14247671242009133,0
MAC004784,0.13102608894217044,0.11865770714452457,1.414,2295.1839999999997,0.08957785388127854,0.12723989033584648,0.12559794520547946,0.18168607305936074,0
MAC004785,0.20984261906610344,0.26193081720557443,2.654,3676.0230008,0.1395299086757991,0.1470511650296939,0.21059018269406396,0.34217054796803653,2
MAC004786,0.1784888127796804,0.13263061593321696,1.66,3127.1239999000004,0.10066324200913242,0.18054109589041098,0.21149452050228312,0.22125639271689496,0
MAC004787,0.19397413795387075,0.11413806063811065,1.178,3397.6510004,0.13067389815026262,0.22905159817351597,0.2036606531399863,0.21250662409776153,0
MAC004788,0.10520918953196347,0.13411288138662694,2.1619999,1843.2650006,0.035588812785388134,0.11316461189497717,0.15823744301369863,0.11384589043378995,0
MAC004790,0.11533620640447516,0.043705817965670114,0.673,2020.5750000000003,0.10359018264840182,0.13196437542817996,0.11376598173515981,0.11202808219178081,0
MAC004791,0.11127884011073694,0.12458184944925743,1.756,1949.4939999000003,0.05201438356164383,0.10916396437542819,0.11845228310502284,0.16548424655251143,0
MAC004792,0.11650114180178123,0.12869514582671043,1.692,2040.6339998,0.06584242977848823,0.08810159817351598,0.1275250056862297,0.18455756050708086,0
MAC004793,0.1591536617443918,0.1272873983476449,1.41,2788.2130001,0.07306872146118722,0.16550684933789955,0.19290296801369866,0.2051466088376342,0
MAC004794,0.14551201551458418,0.18211531751167861,2.701,2549.2249998,0.09293059363013699,0.11712374426940642,0.15901256001370176,0.2129842464611872,0
MAC004796,0.1589470830003425,0.12160566692529719,0.994,2784.435,0.09490570776255708,0.16971973503883053,0.16053515981735159,0.21063264840182647,0
MAC004797,0.14921805541666666,0.19589811100967505,1.7359999,966.9329991,0.07178209876543211,0.12436666660493828,0.15202407370370372,0.2486993825925926,0
MAC004798,0.10649334493634258,0.14995494338409596,2.0280001,1104.1230002999998,0.08749151238425926,0.08058796292438272,0.11722993827160494,0.14066396616512347,0
MAC004799,0.170572464210286,0.1733141513548296,3.5840001,2988.2590005,0.11858013698630136,0.16395662102739725,0.22191482082667277,0.17784999999999998,2
MAC004800,0.12268900942620611,0.13157737122475907,1.395,2148.8980001,0.06271882137962541,0.1588883561872146,0.14517812285910023,0.12394906349931473,0
MAC004801,0.11603824637515699,0.10703709381178034,1.174,2032.758,0.04187945205479452,0.09539780771865723,0.13137214611872144,0.19551701301667043,0
MAC004802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
MAC004803,0.08653612840578054,0.0954507755848001,1.355,1514.9879999999998,0.06835045662100457,0.08173509933774835,0.09088141025641026,0.10518835616438356,0
MAC004804,0.12778673363968493,0.13317760001827136,2.4159999,2238.5679999000004,0.07381666666666667,0.1190639561900411,0.15248789947488584,0.1657744292237443,0
MAC004805,0.18189355242212552,0.1605954583089866,2.5840001,3176.5889995,0.10114037098694757,0.12530630009163804,0.19154568351270895,0.3096144328980527,2
