DateTime,usage,hour,dayofweek,anomaly_score,is_anomaly
2013-12-04 08:00:00,0.422,8,2,1,False
2013-12-04 08:30:00,0.301,8,2,1,False
2013-12-04 09:00:00,0.25,9,2,1,False
2013-12-04 09:30:00,0.608,9,2,1,False
2013-12-04 10:00:00,1.587,10,2,1,False
2013-12-04 10:30:00,0.475,10,2,1,False
2013-12-04 11:00:00,0.878,11,2,1,False
2013-12-04 11:30:00,0.575,11,2,1,False
2013-12-04 12:00:00,1.179,12,2,1,False
2013-12-04 12:30:00,0.591,12,2,1,False
2013-12-04 13:00:00,1.086,13,2,1,False
2013-12-04 13:30:00,0.195,13,2,1,False
2013-12-04 14:00:00,0.473,14,2,1,False
2013-12-04 14:30:00,0.481,14,2,1,False
2013-12-04 15:00:00,0.472,15,2,1,False
2013-12-04 15:30:00,0.859,15,2,1,False
2013-12-04 16:00:00,1.143,16,2,1,False
2013-12-04 16:30:00,1.686,16,2,1,False
2013-12-04 17:00:00,1.2079999,17,2,1,False
2013-12-04 17:30:00,0.925,17,2,1,False
2013-12-04 18:00:00,0.939,18,2,1,False
2013-12-04 18:30:00,1.872,18,2,1,False
2013-12-04 19:00:00,0.989,19,2,1,False
2013-12-04 19:30:00,0.627,19,2,1,False
2013-12-04 20:00:00,0.635,20,2,1,False
2013-12-04 20:30:00,0.648,20,2,1,False
2013-12-04 21:00:00,1.61,21,2,1,False
2013-12-04 21:30:00,1.15,21,2,1,False
2013-12-04 22:00:00,0.864,22,2,1,False
2013-12-04 22:30:00,0.917,22,2,1,False
2013-12-04 23:00:00,0.576,23,2,1,False
2013-12-04 23:30:00,0.342,23,2,1,False
2013-12-05 00:00:00,0.255,0,3,1,False
2013-12-05 00:30:00,0.245,0,3,1,False
2013-12-05 01:00:00,0.191,1,3,1,False
2013-12-05 01:30:00,0.183,1,3,1,False
2013-12-05 02:00:00,0.162,2,3,1,False
2013-12-05 02:30:00,0.16,2,3,1,False
2013-12-05 03:00:00,0.181,3,3,1,False
2013-12-05 03:30:00,0.161,3,3,1,False
2013-12-05 04:00:00,0.174,4,3,1,False
2013-12-05 04:30:00,0.125,4,3,1,False
2013-12-05 05:00:00,0.16,5,3,1,False
2013-12-05 05:30:00,0.123,5,3,1,False
2013-12-05 06:00:00,0.229,6,3,1,False
2013-12-05 06:30:00,2.5840001,6,3,1,False
2013-12-05 07:00:00,3.125,7,3,-1,True
2013-12-05 07:30:00,4.1339998,7,3,-1,True
2013-12-05 08:00:00,2.2539999,8,3,1,False
2013-12-05 08:30:00,1.154,8,3,1,False
2013-12-05 09:00:00,1.105,9,3,1,False
2013-12-05 09:30:00,0.406,9,3,1,False
2013-12-05 10:00:00,0.828,10,3,1,False
2013-12-05 10:30:00,1.882,10,3,1,False
2013-12-05 11:00:00,1.0,11,3,1,False
2013-12-05 11:30:00,1.353,11,3,1,False
2013-12-05 12:00:00,1.207,12,3,1,False
2013-12-05 12:30:00,0.256,12,3,1,False
2013-12-05 13:00:00,0.279,13,3,1,False
2013-12-05 13:30:00,0.276,13,3,1,False
2013-12-05 14:00:00,0.837,14,3,1,False
2013-12-05 14:30:00,0.74,14,3,1,False
2013-12-05 15:00:00,0.729,15,3,1,False
2013-12-05 15:30:00,0.559,15,3,1,False
2013-12-05 16:00:00,1.214,16,3,1,False
2013-12-05 16:30:00,2.675,16,3,1,False
2013-12-05 17:00:00,2.2019999,17,3,1,False
2013-12-05 17:30:00,1.592,17,3,1,False
2013-12-05 18:00:00,0.911,18,3,1,False
2013-12-05 18:30:00,2.177,18,3,1,False
2013-12-05 19:00:00,2.125,19,3,1,False
2013-12-05 19:30:00,1.671,19,3,1,False
2013-12-05 20:00:00,1.397,20,3,1,False
2013-12-05 20:30:00,1.561,20,3,1,False
2013-12-05 21:00:00,1.262,21,3,1,False
2013-12-05 21:30:00,1.094,21,3,1,False
2013-12-05 22:00:00,0.968,22,3,1,False
2013-12-05 22:30:00,1.2410001,22,3,1,False
2013-12-05 23:00:00,0.552,23,3,1,False
2013-12-05 23:30:00,0.602,23,3,1,False
2013-12-06 00:00:00,0.75,0,4,1,False
2013-12-06 00:30:00,0.262,0,4,1,False
2013-12-06 01:00:00,0.171,1,4,1,False
2013-12-06 01:30:00,0.171,1,4,1,False
2013-12-06 02:00:00,0.194,2,4,1,False
2013-12-06 02:30:00,0.155,2,4,1,False
2013-12-06 03:00:00,0.18,3,4,1,False
2013-12-06 03:30:00,0.144,3,4,1,False
2013-12-06 04:00:00,0.178,4,4,1,False
2013-12-06 04:30:00,0.157,4,4,1,False
2013-12-06 05:00:00,0.195,5,4,1,False
2013-12-06 05:30:00,0.145,5,4,1,False
2013-12-06 06:00:00,0.446,6,4,1,False
2013-12-06 06:30:00,0.51,6,4,1,False
2013-12-06 07:00:00,0.388,7,4,1,False
2013-12-06 07:30:00,2.477,7,4,1,False
2013-12-06 08:00:00,1.3609999,8,4,1,False
2013-12-06 08:30:00,0.278,8,4,1,False
2013-12-06 09:00:00,0.262,9,4,1,False
2013-12-06 09:30:00,0.285,9,4,1,False
2013-12-06 10:00:00,0.213,10,4,1,False
2013-12-06 10:30:00,0.185,10,4,1,False
2013-12-06 11:00:00,1.112,11,4,1,False
2013-12-06 11:30:00,0.429,11,4,1,False
2013-12-06 12:00:00,1.474,12,4,1,False
2013-12-06 12:30:00,0.803,12,4,1,False
2013-12-06 13:00:00,0.251,13,4,1,False
2013-12-06 13:30:00,0.853,13,4,1,False
2013-12-06 14:00:00,1.084,14,4,1,False
2013-12-06 14:30:00,0.456,14,4,1,False
2013-12-06 15:00:00,0.566,15,4,1,False
2013-12-06 15:30:00,0.471,15,4,1,False
2013-12-06 16:00:00,2.244,16,4,1,False
2013-12-06 16:30:00,1.3,16,4,1,False
2013-12-06 17:00:00,1.827,17,4,1,False
2013-12-06 17:30:00,1.767,17,4,1,False
2013-12-06 18:00:00,2.115,18,4,1,False
2013-12-06 18:30:00,2.174,18,4,1,False
2013-12-06 19:00:00,1.016,19,4,1,False
2013-12-06 19:30:00,0.686,19,4,1,False
2013-12-06 20:00:00,0.627,20,4,1,False
2013-12-06 20:30:00,0.525,20,4,1,False
2013-12-06 21:00:00,0.74,21,4,1,False
2013-12-06 21:30:00,0.664,21,4,1,False
2013-12-06 22:00:00,2.237,22,4,1,False
2013-12-06 22:30:00,1.345,22,4,1,False
2013-12-06 23:00:00,1.094,23,4,1,False
2013-12-06 23:30:00,0.903,23,4,1,False
2013-12-07 00:00:00,0.411,0,5,1,False
2013-12-07 00:30:00,0.357,0,5,1,False
2013-12-07 01:00:00,0.214,1,5,1,False
2013-12-07 01:30:00,0.194,1,5,1,False
2013-12-07 02:00:00,0.211,2,5,1,False
2013-12-07 02:30:00,0.218,2,5,1,False
2013-12-07 03:00:00,0.198,3,5,1,False
2013-12-07 03:30:00,0.182,3,5,1,False
2013-12-07 04:00:00,0.185,4,5,1,False
2013-12-07 04:30:00,0.202,4,5,1,False
2013-12-07 05:00:00,0.22,5,5,1,False
2013-12-07 05:30:00,0.175,5,5,1,False
2013-12-07 06:00:00,0.266,6,5,1,False
2013-12-07 06:30:00,0.268,6,5,1,False
2013-12-07 07:00:00,0.244,7,5,1,False
2013-12-07 07:30:00,0.362,7,5,1,False
2013-12-07 08:00:00,0.613,8,5,1,False
2013-12-07 08:30:00,2.233,8,5,1,False
2013-12-07 09:00:00,0.618,9,5,1,False
2013-12-07 09:30:00,0.341,9,5,1,False
2013-12-07 10:00:00,0.956,10,5,1,False
2013-12-07 10:30:00,2.3399999,10,5,1,False
2013-12-07 11:00:00,1.8710001,11,5,1,False
2013-12-07 11:30:00,0.36,11,5,1,False
2013-12-07 12:00:00,0.476,12,5,1,False
2013-12-07 12:30:00,0.391,12,5,1,False
2013-12-07 13:00:00,0.487,13,5,1,False
2013-12-07 13:30:00,0.719,13,5,1,False
2013-12-07 14:00:00,0.668,14,5,1,False
2013-12-07 14:30:00,1.392,14,5,1,False
2013-12-07 15:00:00,0.501,15,5,1,False
2013-12-07 15:30:00,0.68,15,5,1,False
2013-12-07 16:00:00,1.321,16,5,1,False
2013-12-07 16:30:00,0.643,16,5,1,False
2013-12-07 17:00:00,0.617,17,5,1,False
2013-12-07 17:30:00,0.584,17,5,1,False
2013-12-07 18:00:00,0.824,18,5,1,False
2013-12-07 18:30:00,1.353,18,5,1,False
2013-12-07 19:00:00,1.971,19,5,1,False
2013-12-07 19:30:00,1.364,19,5,1,False
2013-12-07 20:00:00,0.83,20,5,1,False
2013-12-07 20:30:00,0.92,20,5,1,False
2013-12-07 21:00:00,2.108,21,5,1,False
2013-12-07 21:30:00,2.3840001,21,5,1,False
2013-12-07 22:00:00,1.809,22,5,1,False
2013-12-07 22:30:00,1.433,22,5,1,False
2013-12-07 23:00:00,1.15,23,5,1,False
2013-12-07 23:30:00,0.877,23,5,1,False
2013-12-08 00:00:00,0.675,0,6,1,False
2013-12-08 00:30:00,0.363,0,6,1,False
2013-12-08 01:00:00,0.301,1,6,1,False
2013-12-08 01:30:00,0.184,1,6,1,False
2013-12-08 02:00:00,0.165,2,6,1,False
2013-12-08 02:30:00,0.158,2,6,1,False
2013-12-08 03:00:00,0.139,3,6,1,False
2013-12-08 03:30:00,0.181,3,6,1,False
2013-12-08 04:00:00,0.16,4,6,1,False
2013-12-08 04:30:00,0.147,4,6,1,False
2013-12-08 05:00:00,0.159,5,6,1,False
2013-12-08 05:30:00,0.132,5,6,1,False
2013-12-08 06:00:00,0.226,6,6,1,False
2013-12-08 06:30:00,0.265,6,6,1,False
2013-12-08 07:00:00,0.215,7,6,1,False
2013-12-08 07:30:00,0.246,7,6,1,False
2013-12-08 08:00:00,0.313,8,6,1,False
2013-12-08 08:30:00,0.249,8,6,1,False
2013-12-08 09:00:00,0.786,9,6,1,False
2013-12-08 09:30:00,0.149,9,6,1,False
2013-12-08 10:00:00,0.188,10,6,1,False
2013-12-08 10:30:00,0.291,10,6,1,False
2013-12-08 11:00:00,1.382,11,6,1,False
2013-12-08 11:30:00,1.224,11,6,1,False
2013-12-08 12:00:00,1.976,12,6,1,False
2013-12-08 12:30:00,1.355,12,6,1,False
2013-12-08 13:00:00,1.5700001,13,6,1,False
2013-12-08 13:30:00,1.03,13,6,1,False
2013-12-08 14:00:00,0.381,14,6,1,False
2013-12-08 14:30:00,0.402,14,6,1,False
2013-12-08 15:00:00,0.378,15,6,1,False
2013-12-08 15:30:00,0.351,15,6,1,False
2013-12-08 16:00:00,0.452,16,6,1,False
2013-12-08 16:30:00,0.809,16,6,1,False
2013-12-08 17:00:00,1.181,17,6,1,False
2013-12-08 17:30:00,1.147,17,6,1,False
2013-12-08 18:00:00,1.357,18,6,1,False
2013-12-08 18:30:00,1.961,18,6,1,False
2013-12-08 19:00:00,1.299,19,6,1,False
2013-12-08 19:30:00,0.598,19,6,1,False
2013-12-08 20:00:00,0.725,20,6,1,False
2013-12-08 20:30:00,1.1569999,20,6,1,False
2013-12-08 21:00:00,0.622,21,6,1,False
2013-12-08 21:30:00,1.135,21,6,1,False
2013-12-08 22:00:00,0.736,22,6,1,False
2013-12-08 22:30:00,0.537,22,6,1,False
2013-12-08 23:00:00,0.345,23,6,1,False
2013-12-08 23:30:00,0.378,23,6,1,False
2013-12-09 00:00:00,0.26,0,0,1,False
2013-12-09 00:30:00,0.21,0,0,1,False
2013-12-09 01:00:00,0.205,1,0,1,False
2013-12-09 01:30:00,0.167,1,0,1,False
2013-12-09 02:00:00,0.146,2,0,1,False
2013-12-09 02:30:00,0.661,2,0,1,False
2013-12-09 03:00:00,0.138,3,0,1,False
2013-12-09 03:30:00,0.358,3,0,1,False
2013-12-09 04:00:00,0.241,4,0,1,False
2013-12-09 04:30:00,0.323,4,0,1,False
2013-12-09 05:00:00,0.288,5,0,1,False
2013-12-09 05:30:00,0.266,5,0,1,False
2013-12-09 06:00:00,0.402,6,0,1,False
2013-12-09 06:30:00,0.232,6,0,1,False
2013-12-09 07:00:00,0.243,7,0,1,False
2013-12-09 07:30:00,2.1530001,7,0,-1,True
2013-12-09 08:00:00,1.51,8,0,1,False
2013-12-09 08:30:00,0.547,8,0,1,False
2013-12-09 09:00:00,0.134,9,0,1,False
2013-12-09 09:30:00,0.17,9,0,1,False
2013-12-09 10:00:00,0.145,10,0,1,False
2013-12-09 10:30:00,0.231,10,0,1,False
2013-12-09 11:00:00,0.306,11,0,1,False
2013-12-09 11:30:00,1.299,11,0,1,False
2013-12-09 12:00:00,0.621,12,0,1,False
2013-12-09 12:30:00,0.264,12,0,1,False
2013-12-09 13:00:00,0.5,13,0,1,False
2013-12-09 13:30:00,0.337,13,0,1,False
2013-12-09 14:00:00,0.5,14,0,1,False
2013-12-09 14:30:00,1.387,14,0,1,False
2013-12-09 15:00:00,0.577,15,0,1,False
2013-12-09 15:30:00,0.641,15,0,1,False
2013-12-09 16:00:00,0.755,16,0,1,False
2013-12-09 16:30:00,2.734,16,0,1,False
2013-12-09 17:00:00,1.691,17,0,1,False
2013-12-09 17:30:00,1.388,17,0,1,False
2013-12-09 18:00:00,1.515,18,0,1,False
2013-12-09 18:30:00,0.427,18,0,1,False
2013-12-09 19:00:00,1.255,19,0,1,False
2013-12-09 19:30:00,0.743,19,0,1,False
2013-12-09 20:00:00,0.517,20,0,1,False
2013-12-09 20:30:00,2.1530001,20,0,1,False
2013-12-09 21:00:00,1.007,21,0,1,False
2013-12-09 21:30:00,0.999,21,0,1,False
2013-12-09 22:00:00,0.656,22,0,1,False
2013-12-09 22:30:00,0.485,22,0,1,False
2013-12-09 23:00:00,0.484,23,0,1,False
2013-12-09 23:30:00,0.365,23,0,1,False
2013-12-10 00:00:00,0.225,0,1,1,False
2013-12-10 00:30:00,0.189,0,1,1,False
2013-12-10 01:00:00,0.209,1,1,1,False
2013-12-10 01:30:00,0.156,1,1,1,False
2013-12-10 02:00:00,0.199,2,1,1,False
2013-12-10 02:30:00,0.192,2,1,1,False
2013-12-10 03:00:00,0.182,3,1,1,False
2013-12-10 03:30:00,0.18,3,1,1,False
2013-12-10 04:00:00,0.166,4,1,1,False
2013-12-10 04:30:00,0.192,4,1,1,False
2013-12-10 05:00:00,0.168,5,1,1,False
2013-12-10 05:30:00,0.199,5,1,1,False
2013-12-10 06:00:00,0.209,6,1,1,False
2013-12-10 06:30:00,0.261,6,1,1,False
2013-12-10 07:00:00,0.226,7,1,1,False
2013-12-10 07:30:00,2.0999999,7,1,1,False
2013-12-10 08:00:00,0.392,8,1,1,False
2013-12-10 08:30:00,0.379,8,1,1,False
2013-12-10 09:00:00,0.909,9,1,1,False
2013-12-10 09:30:00,0.231,9,1,1,False
2013-12-10 10:00:00,1.789,10,1,1,False
2013-12-10 10:30:00,0.82,10,1,1,False
2013-12-10 11:00:00,0.234,11,1,1,False
2013-12-10 11:30:00,0.184,11,1,1,False
2013-12-10 12:00:00,0.158,12,1,1,False
2013-12-10 12:30:00,0.281,12,1,1,False
2013-12-10 13:00:00,0.442,13,1,1,False
2013-12-10 13:30:00,3.2390001,13,1,-1,True
2013-12-10 14:00:00,0.551,14,1,1,False
2013-12-10 14:30:00,0.813,14,1,1,False
2013-12-10 15:00:00,1.291,15,1,1,False
2013-12-10 15:30:00,0.947,15,1,1,False
2013-12-10 16:00:00,0.526,16,1,1,False
2013-12-10 16:30:00,0.83,16,1,1,False
2013-12-10 17:00:00,0.548,17,1,1,False
2013-12-10 17:30:00,0.964,17,1,1,False
2013-12-10 18:00:00,1.48,18,1,1,False
2013-12-10 18:30:00,1.276,18,1,1,False
2013-12-10 19:00:00,1.679,19,1,1,False
2013-12-10 19:30:00,1.0,19,1,1,False
2013-12-10 20:00:00,2.0780001,20,1,1,False
2013-12-10 20:30:00,1.546,20,1,1,False
2013-12-10 21:00:00,0.906,21,1,1,False
2013-12-10 21:30:00,0.88,21,1,1,False
2013-12-10 22:00:00,1.2690001,22,1,1,False
2013-12-10 22:30:00,0.517,22,1,1,False
2013-12-10 23:00:00,0.496,23,1,1,False
2013-12-10 23:30:00,0.474,23,1,1,False
2013-12-11 00:00:00,0.759,0,2,1,False
2013-12-11 00:30:00,0.408,0,2,1,False
2013-12-11 01:00:00,0.47,1,2,1,False
2013-12-11 01:30:00,0.411,1,2,1,False
2013-12-11 02:00:00,0.47,2,2,1,False
2013-12-11 02:30:00,0.476,2,2,1,False
2013-12-11 03:00:00,0.485,3,2,1,False
2013-12-11 03:30:00,0.44,3,2,1,False
2013-12-11 04:00:00,0.537,4,2,1,False
2013-12-11 04:30:00,0.427,4,2,1,False
2013-12-11 05:00:00,2.5109999,5,2,1,False
2013-12-11 05:30:00,1.3890001,5,2,1,False
2013-12-11 06:00:00,0.514,6,2,1,False
2013-12-11 06:30:00,0.514,6,2,1,False
2013-12-11 07:00:00,2.306,7,2,1,False
2013-12-11 07:30:00,2.398,7,2,1,False
2013-12-11 08:00:00,0.845,8,2,1,False
2013-12-11 08:30:00,1.212,8,2,1,False
2013-12-11 09:00:00,0.357,9,2,1,False
2013-12-11 09:30:00,0.237,9,2,1,False
2013-12-11 10:00:00,0.22,10,2,1,False
2013-12-11 10:30:00,1.018,10,2,1,False
2013-12-11 11:00:00,1.0549999,11,2,1,False
2013-12-11 11:30:00,1.2359999,11,2,1,False
2013-12-11 12:00:00,0.307,12,2,1,False
2013-12-11 12:30:00,1.285,12,2,1,False
2013-12-11 13:00:00,0.531,13,2,1,False
2013-12-11 13:30:00,0.377,13,2,1,False
2013-12-11 14:00:00,0.227,14,2,1,False
2013-12-11 14:30:00,0.321,14,2,1,False
2013-12-11 15:00:00,0.364,15,2,1,False
2013-12-11 15:30:00,0.338,15,2,1,False
2013-12-11 16:00:00,0.818,16,2,1,False
2013-12-11 16:30:00,1.336,16,2,1,False
2013-12-11 17:00:00,1.3200001,17,2,1,False
2013-12-11 17:30:00,1.45,17,2,1,False
2013-12-11 18:00:00,0.377,18,2,1,False
2013-12-11 18:30:00,0.34,18,2,1,False
2013-12-11 19:00:00,1.6109999,19,2,1,False
2013-12-11 19:30:00,2.0239999,19,2,1,False
2013-12-11 20:00:00,1.988,20,2,1,False
2013-12-11 20:30:00,1.855,20,2,1,False
2013-12-11 21:00:00,2.2279999,21,2,1,False
2013-12-11 21:30:00,2.3469999,21,2,1,False
2013-12-11 22:00:00,1.482,22,2,1,False
2013-12-11 22:30:00,1.136,22,2,1,False
2013-12-11 23:00:00,0.772,23,2,1,False
2013-12-11 23:30:00,0.668,23,2,1,False
2013-12-12 00:00:00,0.991,0,3,1,False
2013-12-12 00:30:00,0.339,0,3,1,False
2013-12-12 01:00:00,0.222,1,3,1,False
2013-12-12 01:30:00,0.203,1,3,1,False
2013-12-12 02:00:00,0.138,2,3,1,False
2013-12-12 02:30:00,0.172,2,3,1,False
2013-12-12 03:00:00,0.162,3,3,1,False
2013-12-12 03:30:00,0.162,3,3,1,False
2013-12-12 04:00:00,0.183,4,3,1,False
2013-12-12 04:30:00,0.183,4,3,1,False
2013-12-12 05:00:00,0.18,5,3,1,False
2013-12-12 05:30:00,0.286,5,3,1,False
2013-12-12 06:00:00,0.466,6,3,1,False
2013-12-12 06:30:00,0.238,6,3,1,False
2013-12-12 07:00:00,0.219,7,3,1,False
2013-12-12 07:30:00,2.204,7,3,1,False
2013-12-12 08:00:00,1.438,8,3,1,False
2013-12-12 08:30:00,0.621,8,3,1,False
2013-12-12 09:00:00,1.063,9,3,1,False
2013-12-12 09:30:00,0.818,9,3,1,False
2013-12-12 10:00:00,0.935,10,3,1,False
2013-12-12 10:30:00,0.255,10,3,1,False
2013-12-12 11:00:00,0.237,11,3,1,False
2013-12-12 11:30:00,0.47,11,3,1,False
2013-12-12 12:00:00,0.204,12,3,1,False
2013-12-12 12:30:00,0.191,12,3,1,False
2013-12-12 13:00:00,0.288,13,3,1,False
2013-12-12 13:30:00,1.374,13,3,1,False
2013-12-12 14:00:00,1.189,14,3,1,False
2013-12-12 14:30:00,1.5549999,14,3,1,False
2013-12-12 15:00:00,1.568,15,3,1,False
2013-12-12 15:30:00,1.747,15,3,1,False
2013-12-12 16:00:00,1.347,16,3,1,False
2013-12-12 16:30:00,1.979,16,3,1,False
2013-12-12 17:00:00,3.0239999,17,3,1,False
2013-12-12 17:30:00,2.168,17,3,1,False
2013-12-12 18:00:00,2.9560001,18,3,1,False
2013-12-12 18:30:00,2.5,18,3,1,False
2013-12-12 19:00:00,2.1889999,19,3,1,False
2013-12-12 19:30:00,1.61,19,3,1,False
2013-12-12 20:00:00,2.2609999,20,3,1,False
2013-12-12 20:30:00,1.094,20,3,1,False
2013-12-12 21:00:00,0.939,21,3,1,False
2013-12-12 21:30:00,1.35,21,3,1,False
2013-12-12 22:00:00,0.615,22,3,1,False
2013-12-12 22:30:00,0.628,22,3,1,False
2013-12-12 23:00:00,1.096,23,3,1,False
2013-12-12 23:30:00,0.354,23,3,1,False
2013-12-13 00:00:00,0.308,0,4,1,False
2013-12-13 00:30:00,0.347,0,4,1,False
2013-12-13 01:00:00,0.246,1,4,1,False
2013-12-13 01:30:00,0.252,1,4,1,False
2013-12-13 02:00:00,0.259,2,4,1,False
2013-12-13 02:30:00,0.192,2,4,1,False
2013-12-13 03:00:00,0.202,3,4,1,False
2013-12-13 03:30:00,0.217,3,4,1,False
2013-12-13 04:00:00,0.209,4,4,1,False
2013-12-13 04:30:00,0.23,4,4,1,False
2013-12-13 05:00:00,0.198,5,4,1,False
2013-12-13 05:30:00,0.205,5,4,1,False
2013-12-13 06:00:00,0.248,6,4,1,False
2013-12-13 06:30:00,0.207,6,4,1,False
2013-12-13 07:00:00,0.515,7,4,1,False
2013-12-13 07:30:00,1.561,7,4,1,False
2013-12-13 08:00:00,0.568,8,4,1,False
2013-12-13 08:30:00,1.401,8,4,1,False
2013-12-13 09:00:00,0.335,9,4,1,False
2013-12-13 09:30:00,1.1670001,9,4,1,False
2013-12-13 10:00:00,0.61,10,4,1,False
2013-12-13 10:30:00,0.365,10,4,1,False
2013-12-13 11:00:00,0.322,11,4,1,False
2013-12-13 11:30:00,0.563,11,4,1,False
2013-12-13 12:00:00,0.262,12,4,1,False
2013-12-13 12:30:00,0.212,12,4,1,False
2013-12-13 13:00:00,0.303,13,4,1,False
2013-12-13 13:30:00,0.839,13,4,1,False
2013-12-13 14:00:00,0.55,14,4,1,False
2013-12-13 14:30:00,0.258,14,4,1,False
2013-12-13 15:00:00,0.21,15,4,1,False
2013-12-13 15:30:00,0.299,15,4,1,False
2013-12-13 16:00:00,0.972,16,4,1,False
2013-12-13 16:30:00,0.981,16,4,1,False
2013-12-13 17:00:00,2.3659999,17,4,1,False
2013-12-13 17:30:00,0.892,17,4,1,False
2013-12-13 18:00:00,1.3099999,18,4,1,False
2013-12-13 18:30:00,1.018,18,4,1,False
2013-12-13 19:00:00,0.983,19,4,1,False
2013-12-13 19:30:00,1.568,19,4,1,False
2013-12-13 20:00:00,1.8789999,20,4,1,False
2013-12-13 20:30:00,1.648,20,4,1,False
2013-12-13 21:00:00,2.059,21,4,1,False
2013-12-13 21:30:00,1.567,21,4,1,False
2013-12-13 22:00:00,1.409,22,4,1,False
2013-12-13 22:30:00,1.294,22,4,1,False
2013-12-13 23:00:00,1.148,23,4,1,False
2013-12-13 23:30:00,0.759,23,4,1,False
2013-12-14 00:00:00,0.998,0,5,1,False
2013-12-14 00:30:00,0.872,0,5,1,False
2013-12-14 01:00:00,0.296,1,5,1,False
2013-12-14 01:30:00,0.943,1,5,1,False
2013-12-14 02:00:00,0.375,2,5,1,False
2013-12-14 02:30:00,0.225,2,5,1,False
2013-12-14 03:00:00,0.256,3,5,1,False
2013-12-14 03:30:00,0.237,3,5,1,False
2013-12-14 04:00:00,0.224,4,5,1,False
2013-12-14 04:30:00,0.239,4,5,1,False
2013-12-14 05:00:00,0.215,5,5,1,False
2013-12-14 05:30:00,0.28,5,5,1,False
2013-12-14 06:00:00,0.295,6,5,1,False
2013-12-14 06:30:00,0.285,6,5,1,False
2013-12-14 07:00:00,0.289,7,5,1,False
2013-12-14 07:30:00,0.244,7,5,1,False
2013-12-14 08:00:00,0.252,8,5,1,False
2013-12-14 08:30:00,1.118,8,5,1,False
2013-12-14 09:00:00,1.1210001,9,5,1,False
2013-12-14 09:30:00,0.285,9,5,1,False
2013-12-14 10:00:00,0.307,10,5,1,False
2013-12-14 10:30:00,0.416,10,5,1,False
2013-12-14 11:00:00,0.253,11,5,1,False
2013-12-14 11:30:00,1.27,11,5,1,False
2013-12-14 12:00:00,1.11,12,5,1,False
2013-12-14 12:30:00,0.98,12,5,1,False
2013-12-14 13:00:00,0.401,13,5,1,False
2013-12-14 13:30:00,0.581,13,5,1,False
2013-12-14 14:00:00,0.575,14,5,1,False
2013-12-14 14:30:00,0.985,14,5,1,False
2013-12-14 15:00:00,1.571,15,5,1,False
2013-12-14 15:30:00,1.0089999,15,5,1,False
2013-12-14 16:00:00,0.466,16,5,1,False
2013-12-14 16:30:00,0.992,16,5,1,False
2013-12-14 17:00:00,0.97,17,5,1,False
2013-12-14 17:30:00,1.11,17,5,1,False
2013-12-14 18:00:00,1.836,18,5,1,False
2013-12-14 18:30:00,0.683,18,5,1,False
2013-12-14 19:00:00,0.536,19,5,1,False
2013-12-14 19:30:00,2.635,19,5,1,False
2013-12-14 20:00:00,0.834,20,5,1,False
2013-12-14 20:30:00,0.694,20,5,1,False
2013-12-14 21:00:00,0.627,21,5,1,False
2013-12-14 21:30:00,1.545,21,5,1,False
2013-12-14 22:00:00,1.652,22,5,1,False
2013-12-14 22:30:00,1.122,22,5,1,False
2013-12-14 23:00:00,1.416,23,5,1,False
2013-12-14 23:30:00,0.871,23,5,1,False
2013-12-15 00:00:00,0.435,0,6,1,False
2013-12-15 00:30:00,0.309,0,6,1,False
2013-12-15 01:00:00,0.337,1,6,1,False
2013-12-15 01:30:00,0.205,1,6,1,False
2013-12-15 02:00:00,0.147,2,6,1,False
2013-12-15 02:30:00,0.166,2,6,1,False
2013-12-15 03:00:00,0.176,3,6,1,False
2013-12-15 03:30:00,0.13,3,6,1,False
2013-12-15 04:00:00,0.204,4,6,1,False
2013-12-15 04:30:00,0.153,4,6,1,False
2013-12-15 05:00:00,0.158,5,6,1,False
2013-12-15 05:30:00,0.168,5,6,1,False
2013-12-15 06:00:00,0.192,6,6,1,False
2013-12-15 06:30:00,0.25,6,6,1,False
2013-12-15 07:00:00,0.245,7,6,1,False
2013-12-15 07:30:00,0.222,7,6,1,False
2013-12-15 08:00:00,0.214,8,6,1,False
2013-12-15 08:30:00,0.766,8,6,1,False
2013-12-15 09:00:00,1.571,9,6,1,False
2013-12-15 09:30:00,0.314,9,6,1,False
2013-12-15 10:00:00,0.957,10,6,1,False
2013-12-15 10:30:00,1.464,10,6,1,False
2013-12-15 11:00:00,1.202,11,6,1,False
2013-12-15 11:30:00,0.577,11,6,1,False
2013-12-15 12:00:00,2.0569999,12,6,1,False
2013-12-15 12:30:00,0.861,12,6,1,False
2013-12-15 13:00:00,0.961,13,6,1,False
2013-12-15 13:30:00,0.31,13,6,1,False
2013-12-15 14:00:00,0.299,14,6,1,False
2013-12-15 14:30:00,1.0369999,14,6,1,False
2013-12-15 15:00:00,1.006,15,6,1,False
2013-12-15 15:30:00,0.317,15,6,1,False
2013-12-15 16:00:00,0.541,16,6,1,False
2013-12-15 16:30:00,0.83,16,6,1,False
2013-12-15 17:00:00,0.734,17,6,1,False
2013-12-15 17:30:00,0.584,17,6,1,False
2013-12-15 18:00:00,0.63,18,6,1,False
2013-12-15 18:30:00,0.747,18,6,1,False
2013-12-15 19:00:00,0.728,19,6,1,False
2013-12-15 19:30:00,0.849,19,6,1,False
2013-12-15 20:00:00,0.864,20,6,1,False
2013-12-15 20:30:00,1.0319999,20,6,1,False
2013-12-15 21:00:00,1.352,21,6,1,False
